,index,file,date,bathym_mean,bathym_q25,bathym_q10,milemarker,segment_id,water_elev,geometry,bathym_fixing,bathym_fixed,depth,year
343,1013,LM_15_CVB_20180415_CS_6170_6000_w_datum.gpkg,2018-04-15 00:00:00+00:00,,,,612.0,51,117.5809432935568,"POLYGON ((-90.91919749921556 34.01909405114785, -90.88997185442828 34.01909405114785, -90.88997185442828 34.03708493065131, -90.91919749921556 34.03708493065131, -90.91919749921556 34.01909405114785))",,,,2018
344,1014,LM_15_CVB_20180416_CS_6170_6000_w_datum.gpkg,2018-04-16 00:00:00+00:00,-88.89099884033203,-93.71903038024902,-99.12605056762696,609.0,51,116.04722395941108,"POLYGON ((-90.96817781297227 34.00659665219725, -90.92064763242783 34.00659665219725, -90.92064763242783 34.03517475788607, -90.96817781297227 34.03517475788607, -90.96817781297227 34.00659665219725))",88.89099884033203,88.89099884033203,27.156225119079053,2018
345,1015,LM_15_CVB_20180417_CS_6170_6000_w_datum.gpkg,2018-04-17 00:00:00+00:00,-79.17626190185547,-89.56616973876953,-94.21400146484376,605.0,51,114.0022648472168,"POLYGON ((-91.048027625256 33.9830684841791, -90.96819206727108 33.9830684841791, -90.96819206727108 34.028289833450586, -91.048027625256 34.028289833450586, -91.048027625256 33.9830684841791))",79.17626190185547,79.17626190185547,34.826002945361324,2018
346,1016,LM_15_CVB_20180418_CS_6170_6000_w_datum.gpkg,2018-04-18 00:00:00+00:00,-71.05964660644531,-83.79386138916016,-92.5226707458496,601.0,52,111.95730573502247,"POLYGON ((-91.0946229779999 33.96503349301684, -91.04803518337842 33.96503349301684, -91.04803518337842 33.99652519325893, -91.0946229779999 33.99652519325893, -91.0946229779999 33.96503349301684))",71.05964660644531,71.05964660644531,40.89765912857716,2018
347,919,LM_14_VBO_20180427_CS_5938_5810_w_datum.gpkg,2018-04-27 00:00:00+00:00,-74.88655853271484,-81.68037414550781,-84.92033309936524,591.0,53,106.84490795453674,"POLYGON ((-91.07512925454257 33.83213467251878, -91.02134784293372 33.83213467251878, -91.02134784293372 33.9140796477506, -91.07512925454257 33.9140796477506, -91.07512925454257 33.83213467251878))",74.88655853271484,74.88655853271484,31.958349421821893,2018
348,920,LM_14_VBO_20180428_CS_5938_5810_w_datum.gpkg,2018-04-28 00:00:00+00:00,-78.94537353515625,-92.22242736816406,-97.64299774169922,586.0,54,104.28870906429388,"POLYGON ((-91.09457414086647 33.7700747557936, -91.03260765648214 33.7700747557936, -91.03260765648214 33.83441556516544, -91.09457414086647 33.83441556516544, -91.09457414086647 33.7700747557936))",78.94537353515625,78.94537353515625,25.343335529137633,2018
349,872,LM_13_OZE_20180430_CS_5810_5796_w_datum.gpkg,2018-04-30 00:00:00+00:00,-71.19100189208984,-75.47400283813477,-79.54140014648438,580.0,54,102.44198307773664,"POLYGON ((-91.13628982266235 33.74987171556237, -91.09343336931796 33.74987171556237, -91.09343336931796 33.78865574677668, -91.13628982266235 33.78865574677668, -91.13628982266235 33.74987171556237))",71.19100189208984,71.19100189208984,31.250981185646793,2018
350,873,LM_13_OZE_20180501_CS_5810_5796_w_datum.gpkg,2018-05-01 00:00:00+00:00,-55.91915893554688,-65.25403594970703,-75.93559875488282,576.0,54,101.78258593336858,"POLYGON ((-91.18613194622903 33.69902010785313, -91.12266888026598 33.69902010785313, -91.12266888026598 33.75719961494154, -91.18613194622903 33.75719961494154, -91.18613194622903 33.69902010785313))",55.91915893554688,55.91915893554688,45.8634269978217,2018
351,874,LM_13_OZE_20180502_CS_5810_5796_w_datum.gpkg,2018-05-02 00:00:00+00:00,-59.73650360107422,-65.44099807739258,-70.72933197021484,571.0,55,100.95833950290852,"POLYGON ((-91.23282502825921 33.67391384335793, -91.18897047285319 33.67391384335793, -91.18897047285319 33.70790607759147, -91.23282502825921 33.70790607759147, -91.23282502825921 33.67391384335793))",59.73650360107422,59.73650360107422,41.2218359018343,2018
352,875,LM_13_OZE_20180503_CS_5810_5796_w_datum.gpkg,2018-05-03 00:00:00+00:00,-56.42728805541992,-73.79267120361328,-77.64099884033203,567.0,55,100.29894235854046,"POLYGON ((-91.23063567317328 33.64657746206751, -91.17384331806716 33.64657746206751, -91.17384331806716 33.677755687184096, -91.23063567317328 33.677755687184096, -91.23063567317328 33.64657746206751))",56.42728805541992,56.42728805541992,43.871654303120536,2018
353,827,LM_12_EYB_20180506_CS_5634_5658_w_datum.gpkg,2018-05-06 00:00:00+00:00,-60.81198120117188,-66.6137523651123,-72.6222038269043,564.0,55,99.8043945002644,"POLYGON ((-91.17895581512987 33.60438311207484, -91.14002992686345 33.60438311207484, -91.14002992686345 33.65362598322984, -91.17895581512987 33.65362598322984, -91.17895581512987 33.60438311207484))",60.81198120117188,60.81198120117188,38.99241329909251,2018
354,828,LM_12_EYB_20180507_CS_5572_5632_w_datum.gpkg,2018-05-07 00:00:00+00:00,-62.55671310424805,-73.06037521362305,-80.22399444580078,560.0,56,99.14499735589636,"POLYGON ((-91.18461417294758 33.56382491472119, -91.12704531514677 33.56382491472119, -91.12704531514677 33.63111167938261, -91.18461417294758 33.63111167938261, -91.18461417294758 33.56382491472119))",62.55671310424805,62.55671310424805,36.58828425164832,2018
355,829,LM_12_EYB_20180508_CS_5502_5570_w_datum.gpkg,2018-05-08 00:00:00+00:00,-49.53837966918945,-61.73787307739258,-71.97700500488281,553.0,57,97.08550392208709,"POLYGON ((-91.23772462242074 33.51165594913277, -91.18711004275073 33.51165594913277, -91.18711004275073 33.5753116942723, -91.23772462242074 33.5753116942723, -91.23772462242074 33.51165594913277))",49.53837966918945,49.53837966918945,47.54712425289763,2018
356,772,LM_11_YBS_20180514_CS_5490_5502_w_datum.gpkg,2018-05-14 00:00:00+00:00,-75.96202850341797,-80.07350158691406,-83.43099975585938,550.0,57,95.4799073462013,"POLYGON ((-91.19778855101032 33.501766168240714, -91.17246902293081 33.501766168240714, -91.17246902293081 33.52152707945512, -91.19778855101032 33.52152707945512, -91.19778855101032 33.501766168240714))",75.96202850341797,75.96202850341797,19.517878842783333,2018
357,773,LM_11_YBS_20180515_CS_5432_5488_w_datum.gpkg,2018-05-15 00:00:00+00:00,-69.31106567382812,-74.06433868408203,-75.64633331298828,546.0,57,93.33911191168691,"POLYGON ((-91.1764376304299 33.440790382241595, -91.10979696817782 33.440790382241595, -91.10979696817782 33.5103990840286, -91.1764376304299 33.5103990840286, -91.1764376304299 33.440790382241595))",69.31106567382812,69.31106567382812,24.02804623785879,2018
358,774,LM_11_YBS_20180516_CS_5394_5430_w_datum.gpkg,2018-05-16 00:00:00+00:00,,,,542.0,58,91.19831647717255,"POLYGON ((-91.13176768637526 33.3875980264395, -91.09841308858742 33.3875980264395, -91.09841308858742 33.466364569811965, -91.13176768637526 33.466364569811965, -91.13176768637526 33.3875980264395))",,,,2018
359,775,LM_11_YBS_20180517_CS_5368_5392_w_datum.gpkg,2018-05-17 00:00:00+00:00,-49.74200439453125,-57.33528900146485,-69.6659927368164,538.0,58,89.0575210426582,"POLYGON ((-91.13926777324035 33.35412832596823, -91.10533150021826 33.35412832596823, -91.10533150021826 33.386402935810885, -91.13926777324035 33.386402935810885, -91.13926777324035 33.35412832596823))",49.74200439453125,49.74200439453125,39.315516648126945,2018
360,699,LM_10_SSL_20180530_CS_5234_5368_w_datum.gpkg,2018-05-30 00:00:00+00:00,-48.4776496887207,-63.78100204467773,-71.42660064697266,534.0,58,86.91672560814382,"POLYGON ((-91.1858939588001 33.285360658125086, -91.12869670949596 33.285360658125086, -91.12869670949596 33.3617029275731, -91.1858939588001 33.3617029275731, -91.1858939588001 33.285360658125086))",48.4776496887207,48.4776496887207,38.43907591942312,2018
361,700,LM_10_SSL_20180531_CS_5234_5368_w_datum.gpkg,2018-05-31 00:00:00+00:00,-62.75991821289063,-69.17466926574707,-71.39700469970703,528.0,59,83.71113054317442,"POLYGON ((-91.15525652016933 33.222522034559255, -91.08805923820742 33.222522034559255, -91.08805923820742 33.28756450236327, -91.15525652016933 33.28756450236327, -91.15525652016933 33.222522034559255))",62.75991821289063,62.75991821289063,20.951212330283788,2018
362,701,LM_10_SSL_20180601_CS_5234_5368_w_datum.gpkg,2018-06-01 00:00:00+00:00,-55.94301986694336,-58.29266929626465,-60.75700149536133,525.0,59,82.5111316763617,"POLYGON ((-91.10752672072503 33.193033524567696, -91.08208977846196 33.193033524567696, -91.08208977846196 33.23082195754694, -91.10752672072503 33.23082195754694, -91.10752672072503 33.193033524567696))",55.94301986694336,55.94301986694336,26.56811180941834,2018
363,629,LM_09_LPM_20180606_CS_4958_5234_w_datum.gpkg,2018-06-06 00:00:00+00:00,-55.1943359375,-55.1943359375,-55.1943359375,523.0,60,81.71113243181989,"POLYGON ((-91.09833913501328 33.18235394764413, -91.07933491253682 33.18235394764413, -91.07933491253682 33.19815348996868, -91.09833913501328 33.19815348996868, -91.09833913501328 33.18235394764413))",55.1943359375,55.1943359375,26.51679649431989,2018
364,630,LM_09_LPM_20180607_CS_4958_5234_w_datum.gpkg,2018-06-07 00:00:00+00:00,,,,520.0,60,80.51113356500716,"POLYGON ((-91.1104686334734 33.11537791448623, -91.07737277520667 33.11537791448623, -91.07737277520667 33.18282892550902, -91.1104686334734 33.18282892550902, -91.1104686334734 33.11537791448623))",,,,2018
365,631,LM_09_LPM_20180608_CS_4958_5234_w_datum.gpkg,2018-06-08 00:00:00+00:00,-41.17345428466797,-47.81700038909912,-54.64721527099609,516.0,60,78.91113507592354,"POLYGON ((-91.17422980230003 33.087928984871255, -91.10647418015941 33.087928984871255, -91.10647418015941 33.141160273756356, -91.17422980230003 33.141160273756356, -91.17422980230003 33.087928984871255))",41.17345428466797,41.17345428466797,37.73768079125557,2018
366,632,LM_09_LPM_20180609_CS_4958_5234_w_datum.gpkg,2018-06-09 00:00:00+00:00,-30.078643798828125,-42.42366600036621,-50.095794677734375,511.0,61,76.911136964569,"POLYGON ((-91.17710217018876 33.02863289927485, -91.14297054762257 33.02863289927485, -91.14297054762257 33.092440145907354, -91.17710217018876 33.092440145907354, -91.17710217018876 33.02863289927485))",30.078643798828125,30.078643798828125,46.83249316574087,2018
367,633,LM_09_LPM_20180610_CS_4958_5234_w_datum.gpkg,2018-06-10 00:00:00+00:00,-40.01432037353516,-51.41999626159668,-52.744327545166016,507.0,61,75.31113847548536,"POLYGON ((-91.17517601321909 32.97229809757647, -91.14235962679528 32.97229809757647, -91.14235962679528 33.03059378585413, -91.17517601321909 33.03059378585413, -91.17517601321909 32.97229809757647))",40.01432037353516,40.01432037353516,35.2968181019502,2018
368,634,LM_09_LPM_20180611_CS_4958_5234_w_datum.gpkg,2018-06-11 00:00:00+00:00,-32.357566833496094,-38.7554988861084,-45.19949989318848,504.0,61,74.11113960867264,"POLYGON ((-91.1641160566247 32.95460596735985, -91.1439182427254 32.95460596735985, -91.1439182427254 32.973081664784, -91.1641160566247 32.973081664784, -91.1641160566247 32.95460596735985))",32.357566833496094,32.357566833496094,41.75357277517655,2018
369,635,LM_09_LPM_20180612_CS_4958_5234_w_datum.gpkg,2018-06-12 00:00:00+00:00,-27.51261329650879,-36.624393463134766,-47.81785583496094,501.0,62,72.91114074185992,"POLYGON ((-91.1461782888019 32.93410656375188, -91.06838703526458 32.93410656375188, -91.06838703526458 32.96628943262287, -91.1461782888019 32.96628943262287, -91.1461782888019 32.93410656375188))",27.51261329650879,27.51261329650879,45.398527445351135,2018
370,636,LM_09_LPM_20180613_CS_4958_5234_w_datum.gpkg,2018-06-13 00:00:00+00:00,,,,497.0,62,71.31114225277629,"POLYGON ((-91.08792695536559 32.89261131713554, -91.05984548667482 32.89261131713554, -91.05984548667482 32.93577253584808, -91.08792695536559 32.93577253584808, -91.08792695536559 32.89261131713554))",,,,2018
371,488,LM_08_MVF_20180628_CS_4786_4958_w_datum.gpkg,2018-06-28 00:00:00+00:00,-49.11370468139648,-55.57474994659424,-57.87174911499024,493.0,63,69.71114376369266,"POLYGON ((-91.13116203259027 32.83351117982797, -91.06389557338599 32.83351117982797, -91.06389557338599 32.90062748723861, -91.13116203259027 32.90062748723861, -91.13116203259027 32.83351117982797))",49.11370468139648,49.11370468139648,20.597439082296184,2018
372,489,LM_08_MVF_20180629_CS_4786_4958_w_datum.gpkg,2018-06-29 00:00:00+00:00,-27.63216590881348,-33.30099868774414,-37.45126647949219,487.0,63,67.31114603006722,"POLYGON ((-91.1424586249687 32.72734390329407, -91.07457086959147 32.72734390329407, -91.07457086959147 32.84491172710063, -91.1424586249687 32.84491172710063, -91.1424586249687 32.72734390329407))",27.63216590881348,27.63216590881348,39.678980121253744,2018
373,395,LM_07_FMB_20180702_CS_4530_4784_w_datum.gpkg,2018-07-02 00:00:00+00:00,-33.486877,-42.99775123596192,-47.56042060852051,475.0,64,63.27237704918032,"POLYGON ((-91.10732667032259 32.667707843174696, -91.04645640374251 32.667707843174696, -91.04645640374251 32.73703791800305, -91.10732667032259 32.73703791800305, -91.10732667032259 32.667707843174696))",33.486877,33.486877,29.78550004918032,2018
374,396,LM_07_FMB_20180703_CS_4530_4784_w_datum.gpkg,2018-07-03 00:00:00+00:00,-26.597181,-37.51599884033203,-41.41499938964844,466.0,65,60.52876024590163,"POLYGON ((-91.15861963230037 32.58346256650493, -91.12310109673075 32.58346256650493, -91.12310109673075 32.62667536863177, -91.15861963230037 32.62667536863177, -91.15861963230037 32.58346256650493))",26.597181,26.597181,33.93157924590163,2018
375,397,LM_07_FMB_20180707_CS_4530_4784_w_datum.gpkg,2018-07-07 00:00:00+00:00,-35.29078,-39.46599960327149,-39.5989990234375,462.0,66,59.30937499999999,"POLYGON ((-91.12914077362673 32.53168447520766, -91.09296455973367 32.53168447520766, -91.09296455973367 32.59014863777396, -91.12914077362673 32.59014863777396, -91.12914077362673 32.53168447520766))",35.29078,35.29078,24.01859499999999,2018
376,301,LM_06_MBV_20180708_CS_4414_4530_w_datum.gpkg,2018-07-08 00:00:00+00:00,-32.20126,-41.6481409072876,-43.74300270080566,453.0,67,56.565758196721305,"POLYGON ((-91.08142851942475 32.440614381578065, -91.06575096773808 32.440614381578065, -91.06575096773808 32.45285067592402, -91.08142851942475 32.45285067592402, -91.08142851942475 32.440614381578065))",32.20126,32.20126,24.364498196721307,2018
377,398,LM_07_FMB_20180708_CS_4530_4784_w_datum.gpkg,2018-07-08 00:00:00+00:00,-13.14479,-28.72641611099243,-36.92420234680176,457.0,66,57.78514344262295,"POLYGON ((-91.1216913334943 32.46039792558508, -91.09423539184463 32.46039792558508, -91.09423539184463 32.5328053388066, -91.1216913334943 32.5328053388066, -91.1216913334943 32.46039792558508))",13.14479,13.14479,44.64035344262295,2018
378,399,LM_07_FMB_20180709_CS_4530_4784_w_datum.gpkg,2018-07-09 00:00:00+00:00,-28.900896,-34.19149971008301,-39.77971267700195,454.0,67,56.87060450819671,"POLYGON ((-91.100108443549 32.44374775335612, -91.07451031552984 32.44374775335612, -91.07451031552984 32.463692119606044, -91.100108443549 32.463692119606044, -91.100108443549 32.44374775335612))",28.900896,28.900896,27.969708508196714,2018
379,302,LM_06_MBV_20180709_CS_4414_4530_w_datum.gpkg,2018-07-09 00:00:00+00:00,-31.344315,-36.88100051879883,-38.680667114257815,450.0,67,55.65121926229508,"POLYGON ((-91.06868442938982 32.40397677929333, -90.98889165567701 32.40397677929333, -90.98889165567701 32.44886524971819, -91.06868442938982 32.44886524971819, -91.06868442938982 32.40397677929333))",31.344315,31.344315,24.306904262295078,2018
380,303,LM_06_MBV_20180710_CS_4414_4530_w_datum.gpkg,2018-07-10 00:00:00+00:00,-0.67838246,-11.978300333023071,-26.13800067901612,445.0,67,54.12698770491803,"POLYGON ((-91.00971718988083 32.349797325205586, -90.98610624247164 32.349797325205586, -90.98610624247164 32.407040400538115, -91.00971718988083 32.407040400538115, -91.00971718988083 32.349797325205586))",0.67838246,0.67838246,53.44860524491803,2018
381,1017,LM_15_CVB_20180713_CS_597_594_w_datum.gpkg,2018-07-13 00:00:00+00:00,-87.25560760498047,-98.3499984741211,-100.0999984741211,595.0,52,108.88986706673104,"POLYGON ((-91.04651031083753 33.91285038263353, -91.00567817532077 33.91285038263353, -91.00567817532077 33.95050351642797, -91.04651031083753 33.95050351642797, -91.04651031083753 33.91285038263353))",87.25560760498047,87.25560760498047,21.634259461750574,2018
382,304,LM_06_MBV_20180723_CS_4414_4530_w_datum.gpkg,2018-07-23 00:00:00+00:00,-9.428392,-17.244333267211914,-22.127285766601563,442.0,68,53.21244877049181,"POLYGON ((-90.9903244152027 32.34385286237396, -90.96927174639367 32.34385286237396, -90.96927174639367 32.35389160075603, -90.9903244152027 32.35389160075603, -90.9903244152027 32.34385286237396))",-9.428392,9.428392,43.78405677049181,2018
383,199,LM_05_VGG_20180724_CS_4076_4350_w_datum.gpkg,2018-07-24 00:00:00+00:00,-19.807870864868164,-33.46099853515625,-38.05283203125,433.0,69,50.26382887940714,"POLYGON ((-90.95566642482815 32.27359586230144, -90.91002360968827 32.27359586230144, -90.91002360968827 32.308512303799716, -90.95566642482815 32.308512303799716, -90.95566642482815 32.27359586230144))",19.807870864868164,19.807870864868164,30.45595801453898,2018
384,200,LM_05_VGG_20180725_CS_4076_4350_w_datum.gpkg,2018-07-25 00:00:00+00:00,-20.5681095123291,-27.64766550064087,-30.358784866333007,431.0,69,49.72069840556928,"POLYGON ((-90.98281018070173 32.24229527067366, -90.94939907548176 32.24229527067366, -90.94939907548176 32.27887226113881, -90.98281018070173 32.27887226113881, -90.98281018070173 32.24229527067366))",20.5681095123291,20.5681095123291,29.15258889324018,2018
385,201,LM_05_VGG_20180726_CS_4076_4350_w_datum.gpkg,2018-07-26 00:00:00+00:00,-9.474892616271973,-16.461000442504883,-23.631028175354004,428.0,69,48.906002694812486,"POLYGON ((-90.99266588542962 32.20424566741706, -90.9700494063684 32.20424566741706, -90.9700494063684 32.24634544086613, -90.99266588542962 32.24634544086613, -90.99266588542962 32.20424566741706))",9.474892616271973,9.474892616271973,39.43111007854051,2018
386,202,LM_05_VGG_20180727_CS_4076_4350_w_datum.gpkg,2018-07-27 00:00:00+00:00,-16.41254234313965,-26.819334030151367,-30.35040245056152,425.0,69,48.09130698405569,"POLYGON ((-91.006590482683 32.149814862669565, -90.98271077546141 32.149814862669565, -90.98271077546141 32.206926809749014, -91.006590482683 32.206926809749014, -91.006590482683 32.149814862669565))",16.41254234313965,16.41254234313965,31.678764640916043,2018
387,1018,LM_15_CVB_20180729_CS_MB_5995_6000_w_datum.gpkg,2018-07-29 00:00:00+00:00,-76.54241943359375,-90.57647705078124,-95.9997100830078,600.0,52,111.44606595697392,"POLYGON ((-91.09588024349847 33.959240103267014, -91.08432717937767 33.959240103267014, -91.08432717937767 33.969871374531714, -91.09588024349847 33.969871374531714, -91.09588024349847 33.959240103267014))",76.54241943359375,76.54241943359375,34.903646523380175,2018
388,1019,LM_15_CVB_20180730_CS_MB_5990_5995_w_datum.gpkg,2018-07-30 00:00:00+00:00,-42.41934585571289,-49.45012950897217,-62.600624084472656,599.0,52,110.93482617892532,"POLYGON ((-91.09362031660933 33.950645283553214, -91.07782723048034 33.950645283553214, -91.07782723048034 33.96154998956762, -91.09362031660933 33.96154998956762, -91.09362031660933 33.950645283553214))",42.41934585571289,42.41934585571289,68.51548032321243,2018
389,490,LM_08_MVF_20180730_CS_MB_4895_4900_w_datum.gpkg,2018-07-30 00:00:00+00:00,-46.11537551879883,-47.62784290313721,-48.4723087310791,490.0,63,68.51114489687994,"POLYGON ((-91.14543900447673 32.83045833073829, -91.13499764655633 32.83045833073829, -91.13499764655633 32.8390834741544, -91.14543900447673 32.8390834741544, -91.14543900447673 32.83045833073829))",46.11537551879883,46.11537551879883,22.395769378081113,2018
390,776,LM_11_YBS_20180730_CS_536_533_w_datum.gpkg,2018-07-30 00:00:00+00:00,-56.03690719604492,-69.93750190734863,-71.87999954223633,535.0,58,87.45192446677243,"POLYGON ((-91.18548100298408 33.3147201500359, -91.13631589543209 33.3147201500359, -91.13631589543209 33.35339621534796, -91.18548100298408 33.35339621534796, -91.18548100298408 33.3147201500359))",56.03690719604492,56.03690719604492,31.415017270727503,2018
391,491,LM_08_MVF_20180731_CS_MB_4890_4895_w_datum.gpkg,2018-07-31 00:00:00+00:00,-48.80879592895508,-51.38986873626709,-52.72881393432617,490.0,63,68.51114489687994,"POLYGON ((-91.14871328926651 32.8235973808226, -91.13674697767495 32.8235973808226, -91.13674697767495 32.83470241671458, -91.14871328926651 32.83470241671458, -91.14871328926651 32.8235973808226))",48.80879592895508,48.80879592895508,19.702348967924863,2018
392,1021,LM_15_CVB_20180731_CS_MB_5985_5990_w_datum.gpkg,2018-07-31 00:00:00+00:00,-45.34619522094727,-51.967729568481445,-57.28777122497559,599.0,52,110.93482617892532,"POLYGON ((-91.0799153137441 33.95037784213717, -91.06895204813459 33.95037784213717, -91.06895204813459 33.95609836369742, -91.0799153137441 33.95609836369742, -91.0799153137441 33.95037784213717))",45.34619522094727,45.34619522094727,65.58863095797804,2018
393,1020,LM_15_CVB_20180731_CS_MB_5980_5985_w_datum.gpkg,2018-07-31 00:00:00+00:00,-65.95551300048828,-72.41899490356445,-85.31363296508789,598.0,52,110.42358640087676,"POLYGON ((-91.07111981340329 33.94750095082, -91.06018372912862 33.94750095082, -91.06018372912862 33.95532494906644, -91.07111981340329 33.95532494906644, -91.07111981340329 33.94750095082))",65.95551300048828,65.95551300048828,44.46807340038848,2018
394,1022,LM_15_CVB_20180801_CS_MB_5970_5975_w_datum.gpkg,2018-08-01 00:00:00+00:00,-64.7976303100586,-84.76350021362305,-89.79733428955078,599.0,52,110.93482617892532,"POLYGON ((-91.09578192467976 33.94383169261348, -91.04300523826944 33.94383169261348, -91.04300523826944 33.96992561624334, -91.09578192467976 33.96992561624334, -91.09578192467976 33.94383169261348))",64.7976303100586,64.7976303100586,46.137195868866726,2018
395,1023,LM_15_CVB_20180801_CS_MB_5975_5980_w_datum.gpkg,2018-08-01 00:00:00+00:00,-79.79173278808594,-84.6941032409668,-85.86527252197266,598.0,52,110.42358640087676,"POLYGON ((-91.06258752327201 33.945782581355125, -91.05202352543947 33.945782581355125, -91.05202352543947 33.954059457043435, -91.06258752327201 33.954059457043435, -91.06258752327201 33.945782581355125))",79.79173278808594,79.79173278808594,30.63185361279082,2018
396,305,LM_06_MBV_20180801_CS_MB_4405_4410_w_datum.gpkg,2018-08-01 00:00:00+00:00,-33.225765,-36.06812572479248,-43.03766632080078,441.0,68,52.9076024590164,"POLYGON ((-90.9671457211128 32.34158939957294, -90.9571932053159 32.34158939957294, -90.9571932053159 32.351085556571775, -90.9671457211128 32.351085556571775, -90.9671457211128 32.34158939957294))",-33.225765,33.225765,19.6818374590164,2018
397,306,LM_06_MBV_20180801_CS_MB_4410_4415_w_datum.gpkg,2018-08-01 00:00:00+00:00,-19.525436,-23.583579063415527,-27.928869438171382,441.0,68,52.9076024590164,"POLYGON ((-90.9717673891588 32.34325694506508, -90.96575226083513 32.34325694506508, -90.96575226083513 32.35096214460423, -90.9717673891588 32.35096214460423, -90.9717673891588 32.34325694506508))",-19.525436,19.525436,33.3821664590164,2018
398,492,LM_08_MVF_20180801_CS_MB_4885_4890_w_datum.gpkg,2018-08-01 00:00:00+00:00,-48.991329193115234,-53.56550407409668,-54.67746810913086,489.0,63,68.11114527460903,"POLYGON ((-91.1521399895085 32.81717314794621, -91.13914751809003 32.81717314794621, -91.13914751809003 32.827370058147935, -91.1521399895085 32.827370058147935, -91.1521399895085 32.81717314794621))",48.991329193115234,48.991329193115234,19.119816081493795,2018
399,1024,LM_15_CVB_20180802_CS_MB_5960_5965_w_datum.gpkg,2018-08-02 00:00:00+00:00,-93.79936981201172,-95.61839866638184,-96.96366271972656,596.0,52,109.40110684477962,"POLYGON ((-91.0385860890694 33.93872119274812, -91.02422180519407 33.93872119274812, -91.02422180519407 33.94820699460193, -91.0385860890694 33.94820699460193, -91.0385860890694 33.93872119274812))",93.79936981201172,93.79936981201172,15.6017370327679,2018
400,1025,LM_15_CVB_20180802_CS_MB_5965_5970_w_datum.gpkg,2018-08-02 00:00:00+00:00,-92.4758529663086,-94.41511154174805,-96.42494201660156,597.0,52,109.91234662282818,"POLYGON ((-91.04613552087174 33.94000275173488, -91.03395415530454 33.94000275173488, -91.03395415530454 33.950467432313545, -91.04613552087174 33.950467432313545, -91.04613552087174 33.94000275173488))",92.4758529663086,92.4758529663086,17.436493656519588,2018
401,307,LM_06_MBV_20180802_CS_MB_4400_4405_w_datum.gpkg,2018-08-02 00:00:00+00:00,-31.888857,-33.47683525085449,-36.71528244018555,440.0,68,52.60275614754099,"POLYGON ((-90.959251165171 32.33946985073586, -90.94801914573443 32.33946985073586, -90.94801914573443 32.35111632532624, -90.959251165171 32.35111632532624, -90.959251165171 32.33946985073586))",-31.888857,31.888857,20.713899147540985,2018
402,493,LM_08_MVF_20180802_CS_488_481_w_datum.gpkg,2018-08-02 00:00:00+00:00,-45.30869674682617,-50.35000228881836,-54.70666580200195,485.0,63,66.5111467855254,"POLYGON ((-91.16239515959556 32.72902892470209, -91.11544340922404 32.72902892470209, -91.11544340922404 32.80926690994422, -91.16239515959556 32.80926690994422, -91.16239515959556 32.72902892470209))",45.30869674682617,45.30869674682617,21.202450038699226,2018
403,308,LM_06_MBV_20180803_CS_MB_4395_4400_w_datum.gpkg,2018-08-03 00:00:00+00:00,-31.74566,-36.23013305664063,-38.30330657958984,440.0,68,52.60275614754099,"POLYGON ((-90.95059261421144 32.34060243380758, -90.93827499708414 32.34060243380758, -90.93827499708414 32.35028158699859, -90.95059261421144 32.35028158699859, -90.95059261421144 32.34060243380758))",-31.74566,31.74566,20.857096147540986,2018
404,1026,LM_15_CVB_20180804_CS_MB_5950_5955_w_datum.gpkg,2018-08-04 00:00:00+00:00,-95.61717224121094,-99.01647758483888,-100.27951049804688,595.0,52,108.88986706673104,"POLYGON ((-91.02140565358302 33.92850192515485, -91.00724307975504 33.92850192515485, -91.00724307975504 33.940907307969034, -91.02140565358302 33.940907307969034, -91.02140565358302 33.92850192515485))",95.61717224121094,95.61717224121094,13.272694825520105,2018
405,1027,LM_15_CVB_20180804_CS_MB_5955_5960_w_datum.gpkg,2018-08-04 00:00:00+00:00,-96.06292724609376,-99.29598426818848,-100.58359222412108,596.0,52,109.40110684477962,"POLYGON ((-91.03260225716562 33.93524865331747, -91.01470847454382 33.93524865331747, -91.01470847454382 33.945322217293516, -91.03260225716562 33.945322217293516, -91.03260225716562 33.93524865331747))",96.06292724609376,96.06292724609376,13.338179598685855,2018
406,1028,LM_15_CVB_20180805_CS_MB_5945_5950_w_datum.gpkg,2018-08-05 00:00:00+00:00,-82.72332000732422,-86.1347427368164,-88.67710723876954,595.0,52,108.88986706673104,"POLYGON ((-91.01701407604904 33.92126121101625, -91.00577749439428 33.92126121101625, -91.00577749439428 33.931197873524745, -91.01701407604904 33.931197873524745, -91.01701407604904 33.92126121101625))",82.72332000732422,82.72332000732422,26.166547059406824,2018
407,309,LM_06_MBV_20180805_CS_MB_4390_4395_w_datum.gpkg,2018-08-05 00:00:00+00:00,-28.74005,-32.60310363769531,-33.586407852172854,440.0,68,52.60275614754099,"POLYGON ((-90.9485186592949 32.33312397810131, -90.92970063175451 32.33312397810131, -90.92970063175451 32.349751790251595, -90.9485186592949 32.349751790251595, -90.9485186592949 32.33312397810131))",-28.74005,28.74005,23.862706147540987,2018
